projectile,proj_type,calibre,proj_mass,proj_density,proj_hardness,Material,thickness,density,modulus,hardness,yield,PR,UTS,elongation,Ludwik-n,angle,v50,sigma_mps,ind_data,source
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,732,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,744,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,724,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,730,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,732,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,722,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,734,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,726,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,745,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,730,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,733,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,733,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,737,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,735,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,737,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,747,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,729,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,740,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,729,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,746,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,759,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,746,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,742,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,747,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,744,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,746,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,727,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,789,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,732,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,786,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,749,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,743,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,749,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,39.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,712,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,39.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,753,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,39.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,720,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,39.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,750,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,39.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,767,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,39.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,729,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,39.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,755,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,39.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,744,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,39.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,712,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,40,2.7,68.3,107,276,0.33,310,17,0.0712,0,759,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,45.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,838,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,49.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,863,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,49.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,859,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,49.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,861,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,49.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,853,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,50.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,837,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,50.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,842,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,50.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,903,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,50.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,874,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,50.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,863,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51,2.7,68.3,107,276,0.33,310,17,0.0712,0,855,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,871,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,899,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,874,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.2,2.7,68.3,105,276,0.33,310,17,0.0712,0,883,5,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.2,2.7,68.3,105,276,0.33,310,17,0.0712,0,883,5,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,837,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,858,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,882,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,874,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,903,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,903,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,880,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,895,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,885,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,886,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,890,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,52,2.7,68.3,107,276,0.33,310,17,0.0712,0,880,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,52,2.7,68.3,107,276,0.33,310,17,0.0712,0,880,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,52.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,873,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,52.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,895,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,52.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,1102,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,52.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,1033,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,52.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,887,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,52.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,1085,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,52.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,869,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,52.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,1020,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,53,2.7,68.3,107,276,0.33,310,17,0.0712,0,909,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,53.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,937,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,57.4,2.7,68.3,103,276,0.33,310,17,0.0712,0,930,7,Y,ryan_18_ijie
